ID,Player,Pos,Squad,Age,Born,PlayingTimeMP,PlayingTimeMin,PlayingTimeMn/MP,PlayingTimeMin%,PlayingTime90s,Starts,StartsMn/Start,StartsCompl,Subs,SubsMn/Sub,SubsunSub,TeamSuccessPPM,TeamSuccessonG,TeamSuccessonGA,TeamSuccess+/-,TeamSuccess+/-90,TeamSuccessOn-Off,TeamSuccess(xG)onxG,TeamSuccess(xG)onxGA,TeamSuccess(xG)xG+/-,TeamSuccess(xG)xG+/-90,TeamSuccess(xG)On-Off,Rk,PlayingTimeStarts,PerformanceGls,PerformanceAst,PerformanceG+A,PerformanceG-PK,PerformancePK,PerformancePKatt,PerformanceCrdY,PerformanceCrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,ProgressionPrgC,ProgressionPrgP,ProgressionPrgR,Per90MinGls,Per90MinAst,Per90MinG+A,Per90MinG-PK,Per90MinG+A-PK,Per90Min_xG,Per90Min_xAG,Per90Min_xG+xAG,Per90Min_npxG,Per90Min_npxG+xAG,90s,TacklesTkl,TacklesTklW,TacklesDef 3rd,TacklesMid 3rd,tacklesAtt 3rd,ChallengesTkl,ChallengesAtt,ChallengesTkl%,ChallengesLost,BlocksBlocks,BlocksSh,BlocksPass,Int,Tkl+Int,Clr,Err,SCA,SCA90,SCATypesPassLive,SCATypesPassDead,SCATypesTO,SCATypesSh,SCATypesFld,SCATypesDef,GCA,GCA90,GCATypesPassLive,GCATypesPassDead,GCATypes,GCATypesSh,GCATypesFld,GCATypesDef,StandardGls,StandardSh,StandardSoT,StandardSoT%,StandardSh/90,StandardSoT/90,StandardG/Sh,StandardG/SoT,StandardDist,StandardFK,StandardPK,StandardPKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Touches,TouchesDef Pen,TouchesDef 3rd,TouchesMid 3rd,TouchesAtt 3rd,TouchesAtt Pen,TouchesLive,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarriesTotDist,CarriesPrgDist,CarriesPrgC,Carries1/3,CarriesCPA,CarriesMis,CarriesDis,ReceivingRec,ReceivingPrgR,TotalCmp,TotalAtt,TotalCmp%,TotalTotDist,TotalPrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,PassTypesLive,PassTypesDead,PassTypesFK,PassTypesTB,PassTypesSw,PassTypesCrs,PassTypesTI,PassTypesCK,CornerKicksIn,CornerKicksOut,CornerKicksStr,OutcomesCmp,OutcomesOff,OutcomesBlocks,Performance2CrdY,PerformanceFls,PerformanceFld,PerformanceOff,PerformanceCrs,PerformanceInt,PerformanceTklW,PerformancePKwon,PerformancePKcon,PerformanceOG,PerformanceRecov,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%,PerformanceGA,PerformanceGA90,PerformanceSoTA,PerformanceSaves,PerformanceSave%,PerformanceW,PerformanceD,PerformanceL,PerformanceCS,PerformanceCS%,PenaltyKicksPKatt,PenaltyKicksPKA,PenaltyKicksPKsv,PenaltyKicksPKm,PenaltyKicksSave%,Playing90s,GoalsGA,GoalsPKA,GoalsFK,GoalsCK,GoalsOG,ExpectedPSxG,ExpectedPSxG/SoT,ExpectedPSxG+/-,Expected/90,LaunchedCmp,LaunchedAtt,LaunchedCmp%,PassesAtt (GK),PassesThr,PassesLaunch%,PassesAvgLen,GoalKicksAtt,GoalKicksLaunch%,GoalKicksAvgLen,CrossesOpp,CrossesStp,CrossesStp%,Sweeper#OPA,Sweeper#OPA/90,SweeperAvgDist,missing_pct,KP_per90,PPA_per90,1/3_per90,CrsPA_per90,PrgP_per90,Int_per90,Clr_per90,Touches_per90,KP/90,PPA/90,1/3/90,CrsPA/90,PrgP/90,Int/90,Clr/90,Touches/90
DuMFrs351988,Dušan Tadić,MF,rs Serbia,35,1988,3,156.0,52.0,57.8,1.7,1,81.0,0,2,38.0,0,0.67,0.0,1.0,-1.0,-0.58,-0.58,1.6,1.7,-0.1,-0.04,0.26,424.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.6,4.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.34,1.7,2.0,2.0,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,6.0,3.46,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,97.0,2.0,9.0,36.0,52.0,2.0,97.0,2.0,1.0,50.0,0.0,0.0,68.0,349.0,141.0,4.0,5.0,1.0,1.0,3.0,74.0,17.0,65.0,87.0,74.7,943.0,269.0,43.0,48.0,89.6,11.0,13.0,84.6,6.0,16.0,37.5,0.0,0.6,0.7,-0.6,4.0,4.0,4.0,2.0,4.0,87.0,77.0,9.0,1.0,1.0,0.0,14.0,0.0,8.0,5.0,2.0,0.0,65.0,1.0,0.0,0.0,1.0,4.0,0.0,14.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,3.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2146118721461187,,,,,,,,,2.3076923076923075,2.3076923076923075,2.3076923076923075,1.1538461538461537,2.3076923076923075,0.5769230769230769,1.7307692307692308,55.96153846153846
DáDFsk261997,Dávid Hancko,DF,sk Slovakia,26,1997,4,366.0,92.0,93.8,4.1,4,92.0,3,0,,0,1.0,4.0,4.0,0.0,0.0,3.75,4.2,5.4,-1.2,-0.33,-0.09,168.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,6.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.07,0.07,0.07,4.1,10.0,5.0,6.0,4.0,0.0,4.0,11.0,36.4,7.0,7.0,2.0,5.0,3.0,13.0,10.0,0.0,5.0,1.34,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,50.0,0.98,0.49,0.0,0.0,15.4,1.0,0.0,0.0,0.06,-0.2,-0.2,231.0,16.0,73.0,94.0,64.0,8.0,231.0,4.0,1.0,25.0,2.0,50.0,113.0,435.0,267.0,6.0,5.0,0.0,3.0,4.0,126.0,14.0,134.0,188.0,71.3,1982.0,891.0,67.0,78.0,85.9,54.0,75.0,72.0,5.0,17.0,29.4,0.0,0.0,0.1,0.0,1.0,11.0,3.0,1.0,20.0,188.0,147.0,40.0,3.0,0.0,2.0,11.0,37.0,0.0,0.0,0.0,0.0,134.0,1.0,7.0,0.0,5.0,3.0,1.0,11.0,3.0,5.0,0.0,1.0,0.0,17.0,6.0,6.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082,0.2459016393442623,0.7377049180327869,2.704918032786885,0.2459016393442623,4.918032786885246,0.7377049180327869,2.459016393442623,56.80327868852459,0.2459016393442623,0.7377049180327869,2.704918032786885,0.2459016393442623,4.918032786885246,0.7377049180327869,2.459016393442623,56.80327868852459
DáFWsk222001,Dávid Strelec,FW,sk Slovakia,22,2001,4,182.0,46.0,46.7,2.0,2,65.0,0,2,26.0,0,1.0,2.0,2.0,0.0,0.0,0.43,2.4,2.2,0.2,0.08,0.74,410.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.5,0.0,2.0,6.0,0.0,0.49,0.49,0.0,0.49,0.34,0.42,0.76,0.34,0.76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.47,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.3,3.46,0.49,0.0,0.0,21.0,0.0,0.0,0.0,0.1,-0.7,-0.7,61.0,1.0,4.0,32.0,26.0,9.0,61.0,5.0,2.0,40.0,2.0,40.0,32.0,102.0,20.0,0.0,0.0,0.0,4.0,2.0,39.0,6.0,27.0,42.0,64.3,302.0,61.0,16.0,25.0,64.0,7.0,11.0,63.6,0.0,0.0,,1.0,0.8,0.7,0.2,3.0,2.0,1.0,0.0,2.0,42.0,38.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1963470319634703,,,,,,,,,1.4835164835164836,0.4945054945054945,0.989010989010989,0.0,0.989010989010989,0.0,0.0,30.164835164835164
EbDFen251998,Eberechi Eze,DF/MF,eng England,25,1998,3,102.0,34.0,14.8,1.1,0,,0,3,34.0,4,1.67,3.0,0.0,3.0,2.65,2.8,1.0,1.9,-0.9,-1.86,-1.84,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.29,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.76,0.0,0.0,,21.2,0.0,0.0,0.0,0.04,-0.1,-0.1,51.0,2.0,7.0,20.0,24.0,3.0,51.0,6.0,3.0,50.0,1.0,16.7,33.0,216.0,101.0,6.0,0.0,2.0,1.0,1.0,36.0,7.0,30.0,40.0,75.0,518.0,84.0,13.0,18.0,72.2,13.0,15.0,86.7,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,37.0,3.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,30.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2009132420091324,,,,,,,,,0.0,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,2.6470588235294117,45.0
EdMFfr212002,Eduardo Camavinga,MF,fr France,21,2002,4,169.0,42.0,29.6,1.9,1,90.0,0,3,26.0,2,1.25,0.0,1.0,-1.0,-0.53,-0.98,1.6,1.9,-0.3,-0.18,-1.11,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.15,0.04,0.2,0.15,0.2,1.9,5.0,2.0,3.0,1.0,1.0,2.0,5.0,40.0,3.0,9.0,1.0,8.0,1.0,6.0,5.0,0.0,7.0,3.73,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.07,0.0,0.0,,17.2,0.0,0.0,0.0,0.14,-0.3,-0.3,114.0,7.0,17.0,64.0,33.0,4.0,114.0,0.0,0.0,,0.0,,74.0,335.0,140.0,2.0,3.0,0.0,0.0,2.0,78.0,5.0,74.0,86.0,86.0,1219.0,391.0,30.0,33.0,90.9,39.0,41.0,95.1,3.0,7.0,42.9,0.0,0.1,0.2,-0.1,2.0,15.0,2.0,0.0,12.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,2.0,0.0,8.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2009132420091324,,,,,,,,,1.0650887573964496,1.0650887573964496,7.988165680473372,0.0,6.390532544378698,0.5325443786982248,2.662721893491124,60.710059171597635
ElDFal291994,Elseid Hysaj,DF,al Albania,29,1994,2,180.0,90.0,66.7,2.0,2,90.0,2,0,,1,0.5,3.0,4.0,-1.0,-0.5,0.5,2.0,4.2,-2.2,-1.1,-0.07,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,2.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,20.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,21.3,0.0,0.0,0.0,0.04,-0.1,-0.1,70.0,6.0,30.0,31.0,9.0,2.0,70.0,0.0,0.0,,0.0,,30.0,97.0,43.0,0.0,0.0,0.0,2.0,0.0,35.0,2.0,48.0,59.0,81.4,846.0,315.0,23.0,25.0,92.0,17.0,21.0,81.0,8.0,12.0,66.7,0.0,0.1,0.2,-0.1,2.0,3.0,0.0,0.0,5.0,59.0,52.0,7.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2054794520547945,,,,,,,,,1.0,0.0,1.5,0.0,2.5,0.0,1.0,35.0
EmMFde301994,Emre Can,MF,de Germany,30,1994,4,102.0,26.0,21.3,1.1,1,45.0,0,3,19.0,1,2.25,2.0,1.0,1.0,0.88,-0.55,1.6,0.8,0.8,0.69,-0.39,66.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,4.0,1.0,0.88,0.0,0.88,0.88,0.88,0.03,0.03,0.06,0.03,0.06,1.1,4.0,3.0,2.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,1.0,5.0,2.0,0.0,2.0,1.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,0.88,0.88,1.0,1.0,23.3,0.0,0.0,0.0,0.04,1.0,1.0,88.0,5.0,18.0,43.0,27.0,1.0,88.0,0.0,0.0,,0.0,,49.0,206.0,93.0,1.0,2.0,0.0,3.0,1.0,68.0,1.0,65.0,70.0,92.9,1086.0,221.0,33.0,35.0,94.3,23.0,24.0,95.8,8.0,8.0,100.0,0.0,0.0,0.1,0.0,1.0,4.0,0.0,0.0,4.0,70.0,68.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1963470319634703,,,,,,,,,0.8823529411764706,0.0,3.5294117647058822,0.0,3.5294117647058822,0.8823529411764706,1.7647058823529411,77.64705882352942
EnDFhu291994,Endre Botka,DF,hu Hungary,29,1994,1,90.0,90.0,33.3,1.0,1,90.0,1,0,,2,3.0,1.0,0.0,1.0,1.0,3.0,1.2,0.2,1.1,1.05,1.69,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,56.0,3.0,21.0,29.0,7.0,0.0,56.0,1.0,0.0,0.0,1.0,100.0,24.0,107.0,46.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,37.0,45.0,82.2,637.0,205.0,17.0,18.0,94.4,15.0,20.0,75.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,45.0,33.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,6.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2146118721461187,,,,,,,,,0.0,0.0,1.0,0.0,3.0,1.0,3.0,56.0
ErDFsi301993,Erik Janža,DF,si Slovenia,30,1993,3,269.0,90.0,69.0,3.0,3,90.0,2,0,,0,1.0,2.0,2.0,0.0,0.0,0.0,2.6,4.0,-1.4,-0.48,0.58,187.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6,0.6,3.0,11.0,5.0,0.33,0.0,0.33,0.33,0.33,0.01,0.19,0.21,0.01,0.21,3.0,4.0,4.0,3.0,1.0,0.0,1.0,5.0,20.0,4.0,1.0,1.0,0.0,2.0,6.0,8.0,0.0,6.0,2.01,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,33.3,1.0,0.33,0.33,1.0,27.2,0.0,0.0,0.0,0.01,1.0,1.0,136.0,9.0,49.0,56.0,31.0,1.0,136.0,0.0,0.0,,0.0,,64.0,353.0,206.0,3.0,3.0,0.0,1.0,0.0,74.0,5.0,77.0,114.0,67.5,1537.0,607.0,25.0,32.0,78.1,41.0,50.0,82.0,10.0,27.0,37.0,0.0,0.6,0.9,-0.6,3.0,6.0,1.0,0.0,11.0,114.0,89.0,24.0,5.0,1.0,1.0,12.0,18.0,1.0,1.0,0.0,0.0,77.0,1.0,3.0,0.0,3.0,4.0,0.0,12.0,2.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2009132420091324,,,,,,,,,1.003717472118959,0.33457249070631967,2.007434944237918,0.0,3.680297397769517,0.6691449814126393,2.6765799256505574,45.501858736059475
EzDFen261997,Ezri Konsa,DF,eng England,26,1997,3,93.0,31.0,13.5,1.0,1,77.0,0,2,8.0,4,2.33,0.0,1.0,-1.0,-0.97,-1.42,0.4,1.3,-0.9,-1.04,-1.02,212.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,2.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,62.0,12.0,31.0,29.0,2.0,0.0,62.0,0.0,0.0,,0.0,,38.0,148.0,47.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,50.0,96.0,769.0,131.0,21.0,21.0,100.0,24.0,25.0,96.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2191780821917808,,,,,,,,,0.0,0.0,0.967741935483871,0.0,1.935483870967742,0.0,7.741935483870968,60.0
FaDFch321991,Fabian Schär,DF,ch Switzerland,32,1991,5,480.0,96.0,100.0,5.3,5,96.0,5,0,,0,1.8,8.0,4.0,4.0,0.75,,6.7,4.9,1.8,0.37,0.37,369.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,4.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,5.3,10.0,4.0,7.0,0.0,3.0,4.0,7.0,57.1,3.0,6.0,4.0,2.0,9.0,19.0,24.0,0.0,7.0,1.4,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.94,0.0,0.0,,17.6,0.0,0.0,0.0,0.05,-0.2,-0.2,322.0,49.0,140.0,156.0,29.0,6.0,322.0,3.0,1.0,33.3,2.0,66.7,201.0,966.0,436.0,4.0,6.0,3.0,4.0,3.0,223.0,7.0,211.0,255.0,82.7,4460.0,1828.0,92.0,97.0,94.8,82.0,91.0,90.1,37.0,60.0,61.7,0.0,0.1,0.1,-0.1,3.0,20.0,4.0,2.0,12.0,255.0,238.0,16.0,14.0,0.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,211.0,1.0,5.0,0.0,6.0,4.0,0.0,6.0,9.0,4.0,0.0,0.0,0.0,15.0,8.0,13.0,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2009132420091324,0.5625,0.75,3.75,0.375,2.25,1.6875,4.5,60.37499999999999,0.5625,0.75,3.75,0.375,2.25,1.6875,4.5,60.37499999999999
FaMFch212002,Fabian Rieder,MF,ch Switzerland,21,2002,5,218.0,44.0,45.4,2.4,3,66.0,0,2,11.0,0,1.8,4.0,0.0,4.0,1.65,1.65,2.8,1.4,1.4,0.56,0.4,350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,7.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.14,0.01,0.14,2.4,7.0,3.0,1.0,4.0,2.0,3.0,5.0,60.0,2.0,2.0,1.0,1.0,0.0,7.0,1.0,0.0,6.0,2.49,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.41,0.41,0.0,0.0,28.1,1.0,0.0,0.0,0.03,0.0,0.0,110.0,2.0,13.0,42.0,56.0,8.0,110.0,7.0,2.0,28.6,3.0,42.9,57.0,323.0,166.0,7.0,5.0,4.0,4.0,2.0,74.0,22.0,62.0,89.0,69.7,993.0,359.0,33.0,40.0,82.5,24.0,36.0,66.7,4.0,10.0,40.0,0.0,0.3,0.4,-0.3,3.0,7.0,2.0,0.0,10.0,89.0,78.0,10.0,2.0,2.0,0.0,14.0,1.0,7.0,7.0,0.0,0.0,62.0,1.0,1.0,0.0,2.0,5.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1872146118721461,,,,,,,,,1.2385321100917432,0.8256880733944955,2.889908256880734,0.0,4.128440366972478,0.0,0.41284403669724773,45.412844036697244
FaMFes271996,Fabián Ruiz Peña,MF,es Spain,27,1996,6,540.0,90.0,81.8,6.0,6,90.0,3,0,,1,3.0,12.0,4.0,8.0,1.33,-0.92,9.9,5.7,4.2,0.7,-0.6,357.0,6.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.7,1.7,1.0,2.6,18.0,48.0,16.0,0.33,0.33,0.67,0.33,0.67,0.28,0.16,0.44,0.28,0.44,6.0,9.0,6.0,5.0,0.0,4.0,6.0,10.0,60.0,4.0,2.0,0.0,2.0,5.0,14.0,5.0,1.0,19.0,3.17,16.0,0.0,2.0,0.0,1.0,0.0,5.0,0.83,3.0,0.0,2.0,0.0,0.0,0.0,2.0,17.0,6.0,35.3,2.83,1.0,0.12,0.33,21.2,0.0,0.0,0.0,0.1,0.3,0.3,492.0,10.0,62.0,281.0,152.0,12.0,492.0,17.0,12.0,70.6,5.0,29.4,327.0,1722.0,892.0,18.0,13.0,2.0,3.0,8.0,400.0,16.0,392.0,442.0,88.7,6404.0,1503.0,197.0,214.0,92.1,154.0,167.0,92.2,30.0,39.0,76.9,2.0,1.0,1.0,1.0,10.0,46.0,7.0,0.0,48.0,442.0,427.0,14.0,13.0,2.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,392.0,1.0,7.0,0.0,4.0,4.0,0.0,11.0,5.0,6.0,0.0,0.0,0.0,46.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082,1.6666666666666665,1.1666666666666667,7.666666666666666,0.0,8.0,0.8333333333333333,0.8333333333333333,82.0,1.6666666666666665,1.1666666666666667,7.666666666666666,0.0,8.0,0.8333333333333333,0.8333333333333333,82.0
FeDFit261997,Federico Dimarco,DF/FW,it Italy,26,1997,3,228.0,76.0,63.3,2.5,3,76.0,1,0,,1,1.33,2.0,3.0,-1.0,-0.39,0.29,2.1,3.2,-1.1,-0.43,-0.21,106.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,6.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,2.5,4.0,2.0,0.0,2.0,2.0,2.0,2.0,100.0,0.0,4.0,2.0,2.0,2.0,6.0,2.0,1.0,4.0,1.58,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.79,0.39,0.0,0.0,23.5,0.0,0.0,0.0,0.02,0.0,0.0,145.0,5.0,34.0,56.0,56.0,5.0,145.0,3.0,1.0,33.3,2.0,66.7,94.0,413.0,215.0,6.0,3.0,2.0,1.0,4.0,96.0,13.0,99.0,125.0,79.2,1437.0,396.0,52.0,56.0,92.9,38.0,46.0,82.6,4.0,9.0,44.4,0.0,0.3,0.3,-0.3,3.0,3.0,2.0,2.0,5.0,125.0,100.0,23.0,2.0,0.0,1.0,12.0,15.0,6.0,2.0,2.0,0.0,99.0,2.0,7.0,0.0,0.0,2.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082,,,,,,,,,1.1842105263157894,0.7894736842105263,1.1842105263157894,0.7894736842105263,1.9736842105263157,0.7894736842105263,0.7894736842105263,57.23684210526316
