gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
5970,703.4876187146332,-0.6290120644333684,0.07415972975784008,-8.481854862299711,2.2163192840889293e-17,3.4576632979272566e-15
10893,77.79130178627443,0.4625478017540507,0.05461602702567511,8.469085485412661,2.4732711985625378e-17,3.8231326995027705e-15
23400,132.91998235544804,-0.8526210343981518,0.10084222913635987,-8.45499987158385,2.790876581989695e-17,4.2363495072021955e-15
124245,284.3853647165959,-0.5691543224497744,0.06731467571540264,-8.455129827202644,2.787769971697962e-17,4.2363495072021955e-15
102465134,16.31665963945522,-1.2670153275449632,0.1499579717652128,-8.44913619883251,2.934659587409343e-17,4.414828516808931e-15
7597,408.68930275398435,-0.5783982846510156,0.06850771486348747,-8.44281969999388,3.097727289284783e-17,4.618903282934452e-15
2321,320.0609131096454,-1.0323858551649765,0.12238225848058386,-8.435747697275632,3.2909204640367185e-17,4.863922710399533e-15
255520,265.2416704896135,0.47596704032677073,0.056518056102535054,8.421504084699434,3.7168136597469265e-17,5.4456168133109535e-15
100616256,52.168226029881204,1.0722103572974686,0.1274884436451742,8.41025528777843,4.091192821179745e-17,5.942457572763579e-15
23324,1360.510634957929,-0.5009359729048942,0.05961964418526116,-8.402196620769717,4.382033170748625e-17,6.310502298627656e-15
824,447.24000922352064,0.6909698013143766,0.08253410651280856,8.371930472248394,5.668188673651864e-17,8.027470226958966e-15
121599,12.871791481899889,-1.7341959662176365,0.2071448153830735,-8.371901382183198,5.669588444466241e-17,8.027470226958966e-15
1849,101.39969693597502,-0.5866281470275029,0.07008671824784597,-8.370033034690309,5.760208324814056e-17,8.087812505399334e-15
1003,391.0379322170952,-0.9191715376329975,0.1100073993970919,-8.355542833215056,6.513249486422357e-17,9.052984545768194e-15
7298,52.21641155839944,1.1546007470775301,0.13819630664745783,8.354787295603673,6.555072197659919e-17,9.052984545768194e-15
54915,360.6827404239371,-0.3543113938733571,0.042422927560082604,-8.351884564580182,6.718230485422906e-17,9.202883369828498e-15
339390,821.9537512528207,-0.9419588234301418,0.11289388335361371,-8.343754288969544,7.196844582456917e-17,9.779002771759403e-15
10370,818.5794324045385,-0.863812148224602,0.10362081305485236,-8.33628035486787,7.666402586227781e-17,1.0333697374028151e-14
255762,72.79525084094566,-1.0903464048990088,0.13090834359886186,-8.329082584988788,8.147122090048472e-17,1.0894512705970374e-14
91937,142.8675206856124,-2.9096477911594634,0.3494741001121482,-8.325789494059048,8.37685496719968e-17,1.1026689792370892e-14
57834,1804.5734422679752,-0.5910156403708873,0.07098416702013828,-8.326020649128917,8.36052272416528e-17,1.1026689792370892e-14
2247,120.64670462397994,0.7285050064138456,0.08755092981189128,8.320928264029689,8.727706251084601e-17,1.1399466870118173e-14
9053,452.9461562035602,-0.43499162524211576,0.05232278027576084,-8.31361833124206,9.282737014760125e-17,1.2031141227822565e-14
10277,595.3082639179364,-0.5716557274630575,0.0687910304889792,-8.310032912715863,9.567553289757548e-17,1.2305626364818697e-14
2305,23.31349063874787,1.4181577633982103,0.17070662503404807,8.30757308402854,9.767922247648929e-17,1.2468160753836121e-14
2639,1569.5359191063599,-0.8867478766687649,0.10677914081075693,-8.304504699474355,1.0023670119525036e-16,1.2698407356682507e-14
100533179,370.9105444090391,-0.6903788726032766,0.0831775902834423,-8.300058588505497,1.0406006463817347e-16,1.3084388276780485e-14
27154,441.2891276574944,-0.6753149269308654,0.08146635161834927,-8.289495153711526,1.1373014950949962e-16,1.4194365104337476e-14
84275,86.73461840469078,0.9603798037424074,0.11594754691213825,8.282881607406113,1.202299366269111e-16,1.4826080414419286e-14
83759,144.63035883055485,-0.42848957955096634,0.05173393175146196,-8.282563591135862,1.205515470814554e-16,1.4826080414419286e-14
10426,189.5642797178913,-0.5776123304601511,0.06977512162392598,-8.27819883386756,1.2505230019427197e-16,1.5268160912849917e-14
9348,20.869143354164002,-1.7738973054019875,0.21437660490400565,-8.274677669218196,1.2880357844271355e-16,1.5613032325045184e-14
10395,513.73668809976175,-0.6180343473148938,0.07473028794810288,-8.270198928499958,1.3373568216258054e-16,1.6095089348266568e-14
23612,60.19763723888076,1.8288547711430976,0.2214368506497163,8.259035322156487,1.468544707755786e-16,1.7508501265462683e-14
9785,411.7291828606386,-0.31264705476992066,0.037857769912659205,-8.258464655768725,1.475581446789543e-16,1.7508501265462683e-14
1071,415.7369539071502,-1.6566421374595868,0.2010378224684389,-8.240450066154414,1.7156405689995947e-16,2.0214564997953965e-14
84273,176.65227937865322,-0.42946768868247404,0.05214686542959338,-8.235733541114262,1.784607431683378e-16,2.088114626141197e-14
8570,1184.700691754742,-0.6938922362072305,0.08459315168519814,-8.202699892178693,2.3504745331739667e-16,2.7312514075481494e-14
132299,881.4659090384407,0.4779634750016442,0.05828578877251896,8.200343258063588,2.3970159115416695e-16,2.7662548694223008e-14
51611,284.9771834551909,0.4610520193521716,0.05625009540086687,8.196466442705203,2.4755634940494303e-16,2.8374673000842757e-14
219972,641.7415220517589,-1.1508316945789974,0.14047204001206556,-8.19260327165569,2.5563571840582924e-16,2.910274472580957e-14
100101267,341.7337981031141,-0.5047040789168701,0.061670894079893575,-8.183829445751746,2.749631665601363e-16,3.0938164044697964e-14
5573,1357.994549705906,-0.6607413532316105,0.0807394464582032,-8.183625008794925,2.7543026925661433e-16,3.0938164044697964e-14
132228,99.30562579637834,0.7902795604398765,0.096590978372665115,8.181711933705008,2.798393904207112e-16,3.122525754436134e-14
101928120,96.03227854568414,0.6444837522474502,0.07881964302700628,8.17668955981732,2.917483923891929e-16,3.2339925416878366e-14
9815,262.1531881916662,-0.3609421715036927,0.044295439576208066,-8.148517656828078,3.684122646115575e-16,4.05710996499355e-14
2119,110.27443453066462,-1.2471319198065172,0.15310213305327666,-8.145751433603728,3.7693372872295697e-16,4.123997659255261e-14
9079,224.8849677283035,-1.0244780868862722,0.12589553471721648,-8.137525204427863,4.0343942298659767e-16,4.3650172000759114e-14
29121,59.160777810991746,0.8048690951868596,0.09891090788044261,8.137313795155288,4.041442715958467e-16,4.3650172000759114e-14
57402,146.35192920777516,1.105670094157239,0.13614376780759158,8.121341960506438,4.610569257866896e-16,4.9364474218091344e-14
390732,1437.912237931934,1.1326059075992836,0.13946880134488104,8.120854963100706,4.629109695802975e-16,4.9364474218091344e-14
23370,359.9600848951166,-0.4886465554261529,0.06022119149065573,-8.114196071693037,4.890112924842329e-16,5.1819819289728556e-14
9414,1009.2449819273651,-0.5988741029746727,0.07382267176077309,-8.112333090779497,4.965695538127227e-16,5.2291877576191036e-14
51065,760.8753955165482,0.83229351932426,0.10274428720723838,8.100630623340628,5.467502266321724e-16,5.711020047827394e-14
3728,1604.057621478088,-0.6234358414760455,0.07696636111826426,-8.100108052634738,5.491039514202848e-16,5.711020047827394e-14
57521,326.5702197541676,-0.638630084468579,0.07887892277576608,-8.096333747914532,5.664029512308881e-16,5.854799586067015e-14
822,125.42607128960468,1.6481867519065427,0.20363361964377544,8.093883292895264,5.779206392059757e-16,5.937429786574076e-14
23637,219.1811699450739,-0.6366246227696962,0.07880200791310643,-8.078786818118783,6.541426547271905e-16,6.67978762999905e-14
9967,1083.8015006025228,-0.6297034294905507,0.07804020955988564,-8.068961283443707,7.089874179079774e-16,7.187683993949748e-14
9086,184.0340736666983,0.2168052548194444,0.026871001030582525,8.068372837048132,7.124121473022778e-16,7.187683993949748e-14
112268415,53.3028885362134,0.5867613280366213,0.07276535374114279,8.063745970698914,7.399143157739701e-16,7.420723991949775e-14
26153,43.74100261945171,-1.0901173062833065,0.13520754460864862,-8.062547910611022,7.472044592912174e-16,7.449495819288593e-14
64773,168.1610525704897,-0.6079387540914648,0.07545087907645796,-8.057411146600579,7.79271979130565e-16,7.723502103747582e-14
83606,1739.5741228472232,-0.623731797746494,0.0775408515630683,-8.043912146608013,8.7014913274719115e-16,8.573767682840598e-14
100616400,8.552604794064372,1.0646812995937402,0.1325484734798883,8.03239201208368,9.559036427115492e-16,9.363965393050518e-14
922,1142.438560681617,-1.9257203778962615,0.24029020301956353,-8.014144370835945,1.1090637301728545e-15,1.0801511439122789e-13
9883,390.5459811109449,-0.5127595212377218,0.0641470234237373,-7.993504513071102,1.3115607793575838e-15,1.2700280213445936e-13
106632260,2043.7805276973816,5.900767957259588,0.738446634237865,7.990784551885248,1.340827027748629e-15,1.29094826231638e-13
57862,166.33494538087237,0.5108474460194125,0.06404678030713418,7.976161230426584,1.509547252228654e-15,1.4451341848182156e-13
23095,761.3358348241829,-0.5810497666908777,0.07285478393227007,-7.975451100521476,1.518252595467666e-15,1.4452563831093053e-13
102724916,14.218420574295004,1.6545961937035103,0.207521535483162,7.973130065037331,1.5470520762222581e-15,1.4643977770937545e-13
55924,24.987164579357554,0.7902575397898707,0.0991932152623134,7.966850733692411,1.6276907029428167e-15,1.5321207069208668e-13
109910381,2136.681444435383,5.891019233567215,0.7395611672855217,7.965560516366153,1.6447651670206197e-15,1.5395915721739124e-13
399687,1663.8545581793323,-0.5822623281963255,0.0731218780545968,-7.962901715428815,1.680509439384887e-15,1.564359311834031e-13
5138,382.69223845232176,-1.086192245444638,0.13658277514639017,-7.95262978278521,1.8259338394206303e-15,1.6903933659559453e-13
282679,315.56454405727305,-0.5061181285960169,0.06365188608256805,-7.951345352743983,1.8449683038542134e-15,1.6986814727671935e-13
11104,90.08223945277719,0.38452650629351676,0.04837056166169694,7.94959771157693,1.8711814524958126e-15,1.7134530594077146e-13
9616,366.8515749448001,0.42823578615924535,0.05388450474973466,7.947290007548117,1.9063577344803202e-15,1.7362281874734547e-13
107986183,19.3891203353705,-2.5200668881634303,0.3172528724448825,-7.943401327599487,1.96711186392057e-15,1.781928376085897e-13
445577,34.48943411920491,-0.7419448421727596,0.09344582302224479,-7.939839558116359,2.0244294614832693e-15,1.8240434222744175e-13
5339,3212.863886317442,-0.8709045730836407,0.10971476223765415,-7.937897829985415,2.0563661379306848e-15,1.8429634605316016e-13
79567,266.6848175791695,-0.518386354508144,0.06541801275313505,-7.9242143362617075,2.2959330820340834e-15,2.0467818253540886e-13
8498,338.9552492813351,-0.379711329799079,0.047930279008957265,-7.92215980483064,2.3342004314884333e-15,2.0699443721130848e-13
102157401,261.05288854096233,-0.6930181447799315,0.08778220662393844,-7.894745090526621,2.9090919222988643e-15,2.566245539204899e-13
9772,651.4601953577643,-0.4855583369672812,0.061565144147395126,-7.886903274437076,3.0977732180346233e-15,2.718457341180488e-13
23239,661.4763330924626,-0.9594176722196842,0.12179195794913548,-7.877512508833876,3.3396276070684345e-15,2.915512204740728e-13
3161,14.787677173512082,1.5158526129813095,0.19259001914119397,7.870878354656525,3.521599318053262e-15,3.058527160303063e-13
132158,3375.0573329764115,-0.47268075050167996,0.06010178873455982,-7.8646702611344805,3.700709365481834e-15,3.1976026717437653e-13
1822,339.4634957161586,-0.5704844513583952,0.07259767531508046,-7.858164175126011,3.898041838399071e-15,3.3509238232237726e-13
5091,2780.325186951225,-0.7811653965160064,0.09944178825591637,-7.855504312791059,3.9816678941898795e-15,3.4054376827007756e-13
105378721,51.54529930098858,0.7487454254642357,0.09532905955825728,7.8543251022702485,4.01930502904957e-15,3.4202661835583943e-13
9474,324.74194234883464,0.39033610531877755,0.04971400660004239,7.851632407323306,4.1065664315629715e-15,3.4769616987640455e-13
26262,406.6160461949524,0.5033629730688388,0.0641181711214136,7.8505510101914036,4.1421335415152806e-15,3.489540402049548e-13
100652759,10.466575036291822,-1.2624127908818688,0.16096002815335023,-7.843020440324102,4.398363616848911e-15,3.650641801984596e-13
23277,2767.3591122618277,-0.6407355346302075,0.08168965121543391,-7.843533729143296,4.380413952764618e-15,3.650641801984596e-13
22983,19.6427740731234,-1.865238664901549,0.2378203181125022,-7.8430584893053075,4.39703056617899e-15,3.650641801984596e-13
1393,1063.9430573046307,-0.998237164403457,0.1273123049084098,-7.8408537581783815,4.4749336029502685e-15,3.677958842737028e-13
23508,61.490866038730644,2.0045623311384007,0.2556496554899803,7.841052346800309,4.467861252098037e-15,3.677958842737028e-13
100008587,1722.3147489546886,5.6966714055479555,0.7272666759400211,7.832988357654062,4.7640844170520646e-15,3.896604773927681e-13
553158,27.119011118887983,-0.6573844736990906,0.0840173685144651,-7.824387806027393,5.1013324456617486e-15,4.152287457823903e-13
1000,1427.1063951078609,-0.7651854536900499,0.09793217660576596,-7.813422311344788,5.565572437540719e-15,4.508381250005941e-13
137075,130.6521977929443,-0.7369085333015131,0.0943472822506221,-7.810596296181644,5.691805258340244e-15,4.588575444869607e-13
23026,81.11524461565861,-1.0602673742051476,0.1358258928325801,-7.806076971730569,5.899555813785592e-15,4.73341028126064e-13
107986571,10.544251801596669,-1.3249519957497975,0.16977114955326103,-7.8043413102656185,5.98131157532725e-15,4.75373201569287e-13
50488,396.09048845488627,-0.6463731438465748,0.08282157935717611,-7.804404949331234,5.978294350975779e-15,4.75373201569287e-13
92369,11.119628916208807,-2.089583953385218,0.26850907137966085,-7.782172656768947,7.128948188025216e-15,5.639232301410182e-13
64881,47.31519690263278,-3.144892644994446,0.4043183990098343,-7.7782575630894115,7.353024963754143e-15,5.789304561415587e-13
5260,363.714410207293,0.4478996249266796,0.0576027271315052,7.775667007989725,7.505089141866426e-15,5.881546369828252e-13
6614,289.49194456776047,-1.3862194936936765,0.17851697555178636,-7.765197059881541,8.151838166918262e-15,6.35881117011138e-13
9475,430.5020263366684,-0.6867503496492031,0.0884636704204015,-7.763077728807697,8.28927740372521e-15,6.436222809924703e-13
84418,374.0282873386544,0.47189731562875376,0.06085402855538574,7.754578075291445,8.863767827694636e-15,6.850716703157198e-13
112268313,3669.271454245836,5.168793105873182,0.6672105643259837,7.746869402607104,9.418573594124882e-15,7.246280661525578e-13
109864274,1728.4937175717903,5.680472878914266,0.7335741478237909,7.7435565249482465,9.667378053755241e-15,7.403893310351003e-13
6601,484.2387049081256,-0.46403064507861924,0.05998799251974242,-7.735392127447904,1.030848746674181e-14,7.859172186748089e-13
81796,17871.265101787732,3.926028198785362,0.507601348295059,7.7344715729620885,1.0383347688688822e-14,7.880586721023332e-13
6275,145.6684859353167,1.202524467001365,0.1558216916939979,7.717311074782056,1.1880944242159736e-14,8.976772624939436e-13
6397,475.9846180156041,-0.8817248148251712,0.11430910647019521,-7.7135133153636435,1.224005785572105e-14,9.206818518350177e-13
22898,56.962372920753054,-0.9688175221923446,0.12561488744408986,-7.712601124795476,1.2327892400842016e-14,9.231673736079428e-13
100128055,10.210609516440327,-1.6953406179683892,0.21992155710934475,-7.708842372034806,1.2696411191359466e-14,9.46556779483255e-13
