ID,Player,Pos,Squad,Age,Born,PlayingTimeMP,PlayingTimeMin,PlayingTimeMn/MP,PlayingTimeMin%,PlayingTime90s,Starts,StartsMn/Start,StartsCompl,Subs,SubsMn/Sub,SubsunSub,TeamSuccessPPM,TeamSuccessonG,TeamSuccessonGA,TeamSuccess+/-,TeamSuccess+/-90,TeamSuccessOn-Off,TeamSuccess(xG)onxG,TeamSuccess(xG)onxGA,TeamSuccess(xG)xG+/-,TeamSuccess(xG)xG+/-90,TeamSuccess(xG)On-Off,Rk,PlayingTimeStarts,PerformanceGls,PerformanceAst,PerformanceG+A,PerformanceG-PK,PerformancePK,PerformancePKatt,PerformanceCrdY,PerformanceCrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,ProgressionPrgC,ProgressionPrgP,ProgressionPrgR,Per90MinGls,Per90MinAst,Per90MinG+A,Per90MinG-PK,Per90MinG+A-PK,Per90Min_xG,Per90Min_xAG,Per90Min_xG+xAG,Per90Min_npxG,Per90Min_npxG+xAG,90s,TacklesTkl,TacklesTklW,TacklesDef 3rd,TacklesMid 3rd,tacklesAtt 3rd,ChallengesTkl,ChallengesAtt,ChallengesTkl%,ChallengesLost,BlocksBlocks,BlocksSh,BlocksPass,Int,Tkl+Int,Clr,Err,SCA,SCA90,SCATypesPassLive,SCATypesPassDead,SCATypesTO,SCATypesSh,SCATypesFld,SCATypesDef,GCA,GCA90,GCATypesPassLive,GCATypesPassDead,GCATypes,GCATypesSh,GCATypesFld,GCATypesDef,StandardGls,StandardSh,StandardSoT,StandardSoT%,StandardSh/90,StandardSoT/90,StandardG/Sh,StandardG/SoT,StandardDist,StandardFK,StandardPK,StandardPKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Touches,TouchesDef Pen,TouchesDef 3rd,TouchesMid 3rd,TouchesAtt 3rd,TouchesAtt Pen,TouchesLive,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarriesTotDist,CarriesPrgDist,CarriesPrgC,Carries1/3,CarriesCPA,CarriesMis,CarriesDis,ReceivingRec,ReceivingPrgR,TotalCmp,TotalAtt,TotalCmp%,TotalTotDist,TotalPrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,PassTypesLive,PassTypesDead,PassTypesFK,PassTypesTB,PassTypesSw,PassTypesCrs,PassTypesTI,PassTypesCK,CornerKicksIn,CornerKicksOut,CornerKicksStr,OutcomesCmp,OutcomesOff,OutcomesBlocks,Performance2CrdY,PerformanceFls,PerformanceFld,PerformanceOff,PerformanceCrs,PerformanceInt,PerformanceTklW,PerformancePKwon,PerformancePKcon,PerformanceOG,PerformanceRecov,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%,PerformanceGA,PerformanceGA90,PerformanceSoTA,PerformanceSaves,PerformanceSave%,PerformanceW,PerformanceD,PerformanceL,PerformanceCS,PerformanceCS%,PenaltyKicksPKatt,PenaltyKicksPKA,PenaltyKicksPKsv,PenaltyKicksPKm,PenaltyKicksSave%,Playing90s,GoalsGA,GoalsPKA,GoalsFK,GoalsCK,GoalsOG,ExpectedPSxG,ExpectedPSxG/SoT,ExpectedPSxG+/-,Expected/90,LaunchedCmp,LaunchedAtt,LaunchedCmp%,PassesAtt (GK),PassesThr,PassesLaunch%,PassesAvgLen,GoalKicksAtt,GoalKicksLaunch%,GoalKicksAvgLen,CrossesOpp,CrossesStp,CrossesStp%,Sweeper#OPA,Sweeper#OPA/90,SweeperAvgDist,missing_pct
MaGKbe311992,Matz Sels,GK,be Belgium,31,1992,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
MaGKcz232000,Matej Kovar,GK,cz Czechia,23,2000,1,36.0,36.0,13.3,0.4,0,,0,1,36.0,2,0.0,1.0,1.0,0.0,0.0,0.77,1.0,0.6,0.4,1.02,0.9,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,18.0,9.0,16.0,2.0,0.0,0.0,18.0,0.0,0.0,,0.0,,14.0,97.0,43.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,18.0,50.0,405.0,342.0,0.0,0.0,,2.0,2.0,100.0,7.0,16.0,43.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.5,2.0,1.0,50.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.4,1.0,0.0,0.0,0.0,0.0,0.4,0.19,-0.6,-1.55,5.0,14.0,35.7,16.0,2.0,81.3,48.8,2.0,50.0,54.5,2.0,0.0,0.0,0.0,0.0,,0.0639269406392694
MaGKde311992,Marc-André ter Stegen,GK,de Germany,31,1992,0,,,,,0,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
MaGKde371986,Manuel Neuer,GK,de Germany,37,1986,5,480.0,96.0,100.0,5.3,5,96.0,5,0,,0,2.0,11.0,4.0,7.0,1.31,,9.7,4.4,5.3,1.07,1.07,298.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,154.0,117.0,149.0,5.0,0.0,0.0,154.0,0.0,0.0,,0.0,,84.0,411.0,245.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,123.0,145.0,84.8,2900.0,1815.0,34.0,34.0,100.0,59.0,61.0,96.7,30.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,145.0,117.0,28.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0,4.0,0.75,14.0,11.0,71.4,3.0,1.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,,5.3,4.0,0.0,0.0,0.0,1.0,4.9,0.36,1.9,0.38,9.0,23.0,39.1,127.0,29.0,15.0,27.2,18.0,22.2,23.3,42.0,2.0,4.8,2.0,0.4,15.5,0.0502283105022831
MaGKdk232000,Mads Hermansen,GK,dk Denmark,23,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
MaGKnl301993,Mark Flekken,GK,nl Netherlands,30,1993,0,,,,,0,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
MaGKpl241999,Marcin Bułka,GK,pl Poland,24,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
MaGKsk271996,Marek Rodák,GK,sk Slovakia,27,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
MaGKsk351989,Martin Dúbravka,GK,sk Slovakia,35,1989,4,390.0,98.0,100.0,4.3,4,98.0,4,0,,0,1.0,4.0,5.0,-1.0,-0.23,,4.4,5.8,-1.4,-0.34,-0.34,117.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,173.0,142.0,171.0,2.0,0.0,0.0,173.0,0.0,0.0,,0.0,,108.0,558.0,251.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,108.0,162.0,66.7,2735.0,1977.0,28.0,29.0,96.6,57.0,60.0,95.0,23.0,72.0,31.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,162.0,122.0,39.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,100.0,5.0,1.15,16.0,11.0,75.0,1.0,1.0,2.0,1.0,25.0,1.0,1.0,0.0,0.0,0.0,4.3,5.0,1.0,0.0,0.0,0.0,5.0,0.25,0.0,0.01,18.0,61.0,29.5,138.0,20.0,31.9,30.1,23.0,73.9,54.7,57.0,2.0,3.5,4.0,1.0,11.8,0.045662100456621
MaMFat232001,Matthias Seidl,MF,at Austria,23,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
MaMFdk281996,Mathias Jensen,MF,dk Denmark,28,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
MaMFes241999,Martín Zubimendi,MF,es Spain,24,1999,4,141.0,35.0,21.4,1.6,1,90.0,1,3,17.0,3,3.0,3.0,1.0,2.0,1.28,-0.28,3.0,0.9,2.1,1.36,0.7,492.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,1.6,8.0,5.0,3.0,3.0,2.0,4.0,6.0,66.7,2.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,1.91,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,127.0,2.0,27.0,75.0,27.0,0.0,127.0,1.0,1.0,100.0,0.0,0.0,77.0,498.0,268.0,5.0,6.0,0.0,0.0,0.0,101.0,3.0,108.0,117.0,92.3,1833.0,437.0,45.0,46.0,97.8,51.0,55.0,92.7,9.0,11.0,81.8,0.0,0.0,0.1,0.0,1.0,9.0,1.0,0.0,17.0,117.0,116.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2100456621004566
MaMFhr232000,Marco Pašalić,MF,hr Croatia,23,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
MaMFhr291994,Mateo Kovačić,MF,hr Croatia,29,1994,3,223.0,74.0,82.6,2.5,3,74.0,1,0,,0,0.67,3.0,5.0,-2.0,-0.81,1.11,4.8,4.0,0.8,0.33,-0.65,215.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,12.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.21,0.06,0.26,0.21,0.26,2.5,8.0,6.0,2.0,5.0,1.0,2.0,5.0,40.0,3.0,2.0,1.0,1.0,3.0,11.0,0.0,0.0,8.0,3.23,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,50.0,2.42,1.21,0.0,0.0,20.2,0.0,0.0,0.0,0.08,-0.5,-0.5,192.0,1.0,21.0,112.0,61.0,4.0,192.0,10.0,6.0,60.0,1.0,10.0,133.0,984.0,533.0,12.0,13.0,2.0,3.0,5.0,160.0,4.0,156.0,168.0,92.9,2341.0,505.0,88.0,91.0,96.7,60.0,63.0,95.2,5.0,9.0,55.6,0.0,0.1,0.7,-0.1,4.0,19.0,2.0,0.0,11.0,168.0,166.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1963470319634703
MaMFhr311992,Marcelo Brozović,MF,hr Croatia,31,1992,3,225.0,75.0,83.3,2.5,3,75.0,2,0,,0,0.67,1.0,5.0,-4.0,-1.6,-3.6,3.3,3.8,-0.5,-0.19,-3.78,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,2.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,2.5,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,4.0,5.0,4.0,0.0,6.0,2.4,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,66.7,1.2,0.8,0.0,0.0,24.8,0.0,0.0,0.0,0.05,-0.1,-0.1,207.0,8.0,46.0,131.0,30.0,1.0,207.0,1.0,1.0,100.0,0.0,0.0,126.0,594.0,258.0,2.0,4.0,0.0,1.0,0.0,169.0,6.0,170.0,188.0,90.4,3008.0,654.0,70.0,75.0,93.3,89.0,99.0,89.9,10.0,11.0,90.9,0.0,0.1,0.1,-0.1,2.0,22.0,2.0,2.0,13.0,188.0,183.0,5.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,170.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082
MaMFit281995,Mattia Zaccagni,MF/FW,it Italy,28,1995,3,82.0,27.0,22.8,0.9,0,,0,3,27.0,1,0.33,1.0,1.0,0.0,0.0,0.65,0.9,0.7,0.2,0.21,0.72,483.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,2.0,3.0,14.0,1.1,0.0,1.1,1.1,1.1,0.24,0.43,0.67,0.24,0.67,0.9,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,6.59,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,50.0,2.2,1.1,0.5,1.0,14.7,0.0,0.0,0.0,0.11,0.8,0.8,49.0,1.0,6.0,12.0,31.0,3.0,49.0,6.0,3.0,50.0,2.0,33.3,33.0,201.0,88.0,2.0,2.0,0.0,0.0,1.0,32.0,14.0,30.0,38.0,78.9,434.0,72.0,17.0,19.0,89.5,10.0,14.0,71.4,2.0,4.0,50.0,0.0,0.4,0.1,-0.4,2.0,0.0,1.0,1.0,3.0,38.0,34.0,4.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082
MaMFpt251998,Matheus Nunes,MF,pt Portugal,25,1998,2,18.0,9.0,3.5,0.2,0,,0,2,9.0,3,0.5,0.0,0.0,0.0,0.0,-0.37,1.3,0.0,1.2,6.86,6.17,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.41,0.12,1.54,1.41,1.54,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.88,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,,9.5,0.0,0.0,0.0,0.25,-0.3,-0.3,21.0,0.0,1.0,9.0,11.0,3.0,21.0,0.0,0.0,,0.0,,14.0,68.0,37.0,2.0,1.0,1.0,1.0,0.0,16.0,1.0,16.0,18.0,88.9,241.0,32.0,11.0,11.0,100.0,4.0,4.0,100.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2146118721461187
MaMFro251998,Marius Marin,MF,ro Romania,25,1998,4,302.0,76.0,83.9,3.4,4,76.0,1,0,,0,1.0,4.0,3.0,1.0,0.3,4.95,3.0,4.1,-1.1,-0.32,2.1,255.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,3.4,9.0,3.0,8.0,1.0,0.0,5.0,10.0,50.0,5.0,4.0,1.0,3.0,4.0,13.0,6.0,0.0,4.0,1.19,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,132.0,10.0,54.0,65.0,13.0,0.0,132.0,2.0,0.0,0.0,1.0,50.0,55.0,344.0,184.0,0.0,2.0,0.0,2.0,1.0,71.0,2.0,80.0,99.0,80.8,1310.0,415.0,37.0,44.0,84.1,35.0,38.0,92.1,5.0,13.0,38.5,0.0,0.2,0.3,-0.2,1.0,8.0,1.0,1.0,6.0,99.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,7.0,5.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2146118721461187
MaMFsk281995,Matúš Bero,MF/DF,sk Slovakia,28,1995,2,41.0,21.0,10.5,0.5,0,,0,2,21.0,2,0.5,0.0,2.0,-2.0,-4.39,-4.65,1.0,0.5,0.5,3.69,4.12,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2,0.0,0.0,,26.6,0.0,0.0,0.0,0.03,0.0,0.0,31.0,0.0,5.0,10.0,16.0,2.0,31.0,0.0,0.0,,0.0,,16.0,66.0,37.0,1.0,1.0,0.0,0.0,1.0,17.0,6.0,17.0,24.0,70.8,216.0,56.0,9.0,12.0,75.0,5.0,6.0,83.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,21.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2146118721461187
MaMFua232000,Maksym Talovierov,MF,ua Ukraine,23,2000,1,1.0,1.0,0.4,0.0,0,,0,1,1.0,2,3.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,-1.36,-1.44,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,100.0,6.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2420091324200913
MarFWhr281995,Marko Pjaca,FW/MF,hr Croatia,28,1995,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
MeDFtr241999,Mert Müldür,DF/MF,tr Türkiye,24,1999,4,345.0,86.0,76.7,3.8,4,86.0,2,0,,1,2.25,7.0,5.0,2.0,0.52,2.24,5.0,6.8,-1.8,-0.46,-0.58,286.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,11.0,12.0,13.0,0.26,0.0,0.26,0.26,0.26,0.14,0.01,0.15,0.14,0.15,3.8,7.0,6.0,3.0,1.0,3.0,7.0,9.0,77.8,2.0,8.0,1.0,7.0,5.0,12.0,12.0,0.0,3.0,0.78,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,66.7,0.78,0.52,0.33,0.5,17.4,0.0,0.0,0.0,0.18,0.4,0.4,216.0,13.0,55.0,103.0,60.0,2.0,216.0,5.0,2.0,40.0,2.0,40.0,96.0,619.0,435.0,11.0,6.0,0.0,6.0,1.0,127.0,13.0,130.0,167.0,77.8,1853.0,598.0,75.0,87.0,86.2,46.0,59.0,78.0,4.0,12.0,33.3,0.0,0.0,0.1,0.0,1.0,11.0,4.0,0.0,12.0,167.0,144.0,23.0,1.0,1.0,1.0,5.0,22.0,0.0,0.0,0.0,0.0,130.0,0.0,3.0,0.0,2.0,5.0,0.0,5.0,5.0,6.0,0.0,0.0,1.0,11.0,3.0,4.0,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082
